id,x,y,plot,species,height_cm,elevation,slope,twi,distance_m,mpb_class,fire_class
2889,523182.13,5447269.98,2,Pinus_contorta,20,1655,8.1,3.67,26.1,0,3
2890,523180.34,5447267.21,2,Pinus_contorta,22,1655,8.1,3.67,26.9,0,3
2891,523177.76,5447268.79,2,Pinus_contorta,40,1655,8.1,3.67,27.7,0,3
2892,523173.59,5447270.65,2,Pinus_contorta,14,1655,8.1,3.67,29.3,2,3
2893,523181.86,5447268.26,2,Pinus_contorta,14,1655,8.1,3.67,26.1,0,3
2894,523186.43,5447217.86,2,Pinus_contorta,20,1655,9.5,5.71,28.5,0,3
2895,523179.64,5447222.94,2,Pinus_contorta,25,1655,9.2,5.68,16.9,0,1
2896,523182.79,5447221.83,2,Pinus_contorta,12,1655,9.2,5.68,16.4,0,1
2897,523183.19,5447217.73,2,Pinus_contorta,13,1655,9.5,5.71,16.4,0,1
2898,523186.96,5447240.09,2,Pinus_contorta,9,1655,9.2,5.68,14.6,0,2
2899,523187.35,5447238.63,2,Pinus_contorta,15,1655,9.2,5.68,14.6,0,2
2900,523190.2,5447224.21,2,Pinus_contorta,20,1655,9.2,5.68,26.5,0,3
2901,523189.93,5447221.7,2,Pinus_contorta,20,1655,9.2,5.68,26.9,0,3
2902,523190.36,5447275.85,2,Pinus_contorta,20,1655,8.1,3.67,12.1,2,2
2903,523189.14,5447279.77,2,Pinus_contorta,10,1655,8.1,3.67,12.4,2,2
2904,523186.29,5447276.6,2,Pinus_contorta,47,1655,8.1,3.67,13.0,2,2
2905,523190.99,5447262.58,2,Pinus_contorta,15,1651,8.5,3.65,12.6,0,2
2906,523181.8,5447252.32,2,Pinus_contorta,37,1655,8.1,3.67,15.1,0,2
2907,523191.12,5447270.65,2,Pinus_contorta,22,1651,8.5,3.65,12.4,2,2
2908,523188.48,5447264.82,2,Pinus_contorta,33,1655,8.1,3.67,13.0,0,2
2909,523182.99,5447265.09,2,Pinus_contorta,33,1655,8.1,3.67,26.1,0,3
2910,523183.58,5447258.74,2,Pinus_contorta,33,1655,8.1,3.67,14.4,0,2
2911,523185.73,5447271.75,2,Pinus_contorta,12,1655,8.1,3.67,13.5,2,2
2912,523188.21,5447262.31,2,Pinus_contorta,11,1655,8.1,3.67,13.3,0,2
2913,523180.94,5447251.2,2,Pinus_contorta,8,1655,9.2,5.68,15.5,0,2
2914,523188.87,5447270.65,2,Pinus_contorta,8,1655,8.1,3.67,12.8,2,2
2915,523190.53,5447245.51,2,Pinus_contorta,24,1655,9.2,5.68,13.5,0,2
2916,523183.74,5447250.59,2,Pinus_contorta,24,1655,9.2,5.68,14.8,0,2
2917,523188.61,5447268.13,2,Pinus_contorta,24,1655,8.1,3.67,13.0,0,2
2918,523189.4,5447253.84,2,Pinus_contorta,24,1655,8.1,3.67,13.5,0,2
2919,523183.05,5447273.29,2,Pinus_contorta,25,1655,8.1,3.67,25.2,2,3
2920,523178.29,5447279.38,2,Pinus_contorta,25,1655,8.1,3.67,26.9,2,3
2921,523182.33,5447281.23,2,Pinus_contorta,25,1655,8.1,3.67,24.8,2,3
2922,523178.03,5447276.86,2,Pinus_contorta,25,1655,8.1,3.67,26.9,2,3
2923,523178.42,5447282.68,2,Pinus_contorta,25,1655,8.1,3.67,26.5,2,3
2924,523175.51,5447276.07,2,Pinus_contorta,23,1655,8.1,3.67,28.1,2,3
2925,523179.35,5447283.61,2,Pinus_contorta,23,1655,7.5,6.16,26.1,2,3
2926,523179.08,5447281.1,2,Pinus_contorta,23,1655,8.1,3.67,26.1,2,3
2927,523186.92,5447230.08,2,Pinus_contorta,23,1655,9.2,5.68,27.3,0,3
2928,523190.07,5447237.31,2,Pinus_contorta,23,1655,9.2,5.68,13.9,0,2
2929,523172.34,5447283.08,2,Pinus_contorta,23,1655,7.5,6.16,28.9,2,3
2930,523187.68,5447255.17,2,Pinus_contorta,23,1655,8.1,3.67,13.7,0,2
2931,523188.54,5447244.32,2,Pinus_contorta,15,1655,9.2,5.68,13.9,0,2
2932,523181.76,5447249.4,2,Pinus_contorta,15,1655,9.2,5.68,15.3,0,2
2933,523172.07,5447280.57,2,Pinus_contorta,15,1655,8.1,3.67,28.9,2,3
2934,523184.91,5447248.29,2,Pinus_contorta,15,1655,9.2,5.68,14.6,0,2
2935,523191.26,5447260.19,2,Pinus_contorta,15,1651,8.5,3.65,12.8,0,2
2936,523185.7,5447234.0,2,Pinus_contorta,15,1655,9.2,5.68,27.3,0,3
2937,523190.99,5447257.68,2,Pinus_contorta,14,1651,8.5,3.65,12.8,0,2
2938,523185.43,5447231.49,2,Pinus_contorta,14,1655,9.2,5.68,27.7,0,3
2939,523189.34,5447199.01,2,Pinus_contorta,14,1655,9.5,5.71,28.9,0,3
2940,523165.39,5447211.97,2,Pinus_contorta,14,1660,8.9,6.33,20.7,0,1
2941,523190.53,5447190.54,2,Pinus_contorta,14,1655,9.5,5.71,28.9,0,3
2942,523191.39,5447197.75,2,Pinus_contorta,19,1650,8.9,5.23,28.1,0,3
2943,523188.01,5447211.51,2,Pinus_contorta,19,1655,9.5,5.71,28.1,0,3
2944,523178.49,5447209.92,2,Pinus_contorta,19,1655,9.5,5.71,17.8,0,1
2945,523186.16,5447197.42,2,Pinus_contorta,19,1655,9.5,5.71,30.1,0,3
2946,523179.08,5447203.57,2,Pinus_contorta,19,1655,9.5,5.71,32.6,0,3
2947,523181.23,5447216.59,2,Pinus_contorta,8,1655,9.5,5.71,16.9,0,1
2948,523183.72,5447207.14,2,Pinus_contorta,8,1655,9.5,5.71,16.9,0,1
2949,523173.33,5447168.78,2,Pinus_contorta,8,1653,8.8,3.76,38.3,2,3
2950,523190.07,5447185.45,2,Pinus_contorta,8,1653,8.8,3.76,29.7,0,3
2951,523158.81,5447161.42,2,Pinus_contorta,8,1657,8.0,3.74,45.2,2,3
2952,523164.47,5447164.68,2,Pinus_contorta,16,1657,8.0,3.74,42.3,2,3
2953,523185.9,5447172.35,2,Pinus_contorta,10,1653,8.8,3.76,18.2,2,2
2954,523174.32,5447164.15,2,Pinus_contorta,9,1653,8.8,3.76,38.7,2,3
2955,523163.67,5447201.65,2,Pinus_contorta,12,1660,8.9,6.33,38.7,0,3
2956,523169.23,5447180.22,2,Pinus_contorta,26,1657,8.0,3.74,38.3,2,3
2957,523172.4,5447192.92,2,Pinus_contorta,11,1655,9.5,5.71,35.8,0,3
2958,523170.88,5447193.78,2,Pinus_contorta,15,1655,9.5,5.71,36.6,0,3
2959,523189.67,5447187.43,2,Pinus_contorta,11,1653,8.8,3.76,29.7,0,3
2960,523161.49,5447203.51,2,Pinus_contorta,18,1660,8.9,6.33,39.5,2,3
2961,523170.42,5447171.76,2,Pinus_contorta,17,1657,8.0,3.74,39.1,2,3
2962,523164.07,5447191.2,2,Pinus_contorta,26,1660,8.9,6.33,39.5,0,3
2963,523167.24,5447203.9,2,Pinus_contorta,8,1660,8.9,6.33,37.0,0,3
2964,523168.9,5447172.62,2,Pinus_contorta,15,1657,8.0,3.74,39.5,2,3
2965,523163.81,5447188.69,2,Pinus_contorta,6,1657,8.0,3.74,39.9,0,3
2966,523166.98,5447201.39,2,Pinus_contorta,11,1660,8.9,6.33,37.5,0,3
2967,523165.46,5447160.05,2,Pinus_contorta,10,1657,8.0,3.74,42.7,2,3
2968,523175.38,5447211.51,2,Pinus_contorta,18,1655,9.5,5.71,18.4,0,1
2969,523174.19,5447156.61,2,Pinus_contorta,13,1653,8.8,3.68,40.3,2,3
2970,523182.06,5447129.16,2,Pinus_contorta,15,1653,8.8,3.68,34.6,0,3
2971,523173.33,5447129.36,2,Pinus_contorta,10,1653,8.8,3.68,37.9,0,3
2972,523182.66,5447122.81,2,Pinus_contorta,9,1654,9.5,5.3,33.0,0,3
2973,523187.29,5447126.38,2,Pinus_contorta,10,1654,9.5,5.3,17.8,0,2
2974,523171.35,5447108.19,2,Pinus_contorta,6,1654,9.5,5.3,35.0,2,3
2975,523173.73,5447114.54,2,Pinus_contorta,11,1654,9.5,5.3,35.0,2,3
2976,523190.62,5447087.25,2,Pinus_contorta,12,1654,8.3,5.57,14.2,2,2
2977,523182.82,5447114.66,2,Pinus_contorta,10,1654,9.5,5.3,31.8,2,3
2978,523166.25,5447124.26,2,Pinus_contorta,32,1659,8.4,5.58,39.5,0,3
2979,523189.01,5447175.86,2,Pinus_contorta,16,1653,8.8,3.76,31.3,2,3
2980,523165.59,5447116.92,2,Pinus_contorta,22,1659,8.4,5.58,38.3,2,3
2981,523149.72,5447121.88,2,Pinus_contorta,7,1664,6.6,6.04,25.0,2,2
2982,523156.66,5447108.98,2,Pinus_contorta,6,1659,8.4,5.58,40.7,2,3
2983,523161.29,5447112.56,2,Pinus_contorta,13,1659,8.4,5.58,39.5,2,3
2984,523173.2,5447121.82,2,Pinus_contorta,27,1654,9.5,5.3,36.2,2,3
2985,523124.94,5447115.25,2,Pinus_contorta,13,1666,5.7,5.89,49.7,2,3
2986,523150.05,5447100.12,2,Pinus_contorta,30,1664,6.6,6.04,23.6,2,2
2987,523128.02,5447092.58,2,Pinus_contorta,21,1666,6.7,6.05,22.5,0,2
2988,523186.96,5447092.25,2,Pinus_contorta,12,1654,8.3,5.57,15.1,2,2
2989,523175.84,5447093.84,2,Pinus_contorta,13,1654,8.3,5.57,31.8,2,3
2990,523166.32,5447093.84,2,Pinus_contorta,29,1659,7.7,6.19,35.8,2,3
2991,523189.87,5447109.45,2,Pinus_contorta,15,1654,9.5,5.3,15.5,2,2
2992,523188.28,5447121.75,2,Pinus_contorta,11,1654,9.5,5.3,17.1,2,2
2993,523169.23,5447140.8,2,Pinus_contorta,23,1657,8.1,3.67,41.5,0,3
2994,523172.4,5447153.5,2,Pinus_contorta,15,1653,8.8,3.68,41.5,2,3
2995,523185.1,5447153.9,2,Pinus_contorta,26,1653,8.8,3.68,20.5,2,2
2996,523188.28,5447166.6,2,Pinus_contorta,15,1653,8.8,3.76,18.4,2,2
2997,523179.61,5447154.16,2,Pinus_contorta,6,1653,8.8,3.68,39.1,2,3
2998,523170.88,5447154.36,2,Pinus_contorta,11,1653,8.8,3.68,41.9,2,3
2999,523173.26,5447160.71,2,Pinus_contorta,19,1653,8.8,3.76,39.9,2,3
3000,523180.21,5447147.81,2,Pinus_contorta,15,1653,8.8,3.68,39.9,0,3
3001,523182.35,5447160.83,2,Pinus_contorta,11,1653,8.8,3.76,36.6,2,3
3002,523161.49,5447164.08,2,Pinus_contorta,6,1657,8.0,3.74,43.6,2,3
3003,523172.34,5447103.56,2,Pinus_contorta,16,1654,9.5,5.3,34.2,2,3
3004,523174.72,5447109.91,2,Pinus_contorta,7,1654,9.5,5.3,33.8,2,3
3005,523181.66,5447097.01,2,Pinus_contorta,12,1654,8.3,5.57,29.7,2,3
3006,523150.58,5447161.64,2,Pinus_contorta,19,1657,8.0,3.74,48.0,2,3
3007,523188.68,5447127.57,2,Pinus_contorta,28,1654,9.5,5.3,17.8,0,2
3008,523177.56,5447140.27,2,Pinus_contorta,14,1653,8.8,3.68,38.7,0,3
3009,523167.24,5447119.63,2,Pinus_contorta,9,1659,8.4,5.58,38.3,2,3
3010,523183.12,5447132.73,2,Pinus_contorta,17,1653,8.8,3.68,35.0,0,3
3011,523164.07,5447151.78,2,Pinus_contorta,21,1657,8.1,3.67,44.8,0,3
3012,523186.29,5447145.43,2,Pinus_contorta,10,1653,8.8,3.68,20.7,0,2
3013,523167.24,5447164.48,2,Pinus_contorta,9,1657,8.0,3.74,41.5,2,3
3014,523187.15,5447134.58,2,Pinus_contorta,13,1653,8.8,3.68,18.9,0,2
3015,523178.22,5447126.65,2,Pinus_contorta,15,1654,9.5,5.3,35.4,0,3
3016,523180.37,5447139.66,2,Pinus_contorta,15,1653,8.8,3.68,37.9,0,3
3017,523185.24,5447157.2,2,Pinus_contorta,27,1653,8.8,3.68,20.0,2,2
3018,523163.81,5447149.27,2,Pinus_contorta,19,1657,8.1,3.67,45.6,0,3
3019,523186.03,5447142.92,2,Pinus_contorta,14,1653,8.8,3.68,20.2,0,2
3020,523157.19,5447260.33,2,Pinus_contorta,16,1659,7.3,3.65,20.2,2,2
3021,523172.93,5447260.59,2,Pinus_contorta,27,1655,8.1,3.67,16.9,0,2
3022,523173.86,5447278.71,2,Pinus_contorta,10,1655,8.1,3.67,28.5,2,3
3023,523186.96,5447283.61,2,Pinus_contorta,10,1655,7.5,6.16,12.6,2,2
3024,523161.49,5447275.01,2,Pinus_contorta,10,1659,7.3,3.65,33.8,2,3
3025,523179.51,5447206.27,2,Pinus_contorta,5,1655,9.5,5.71,17.8,0,1
3026,523184.38,5447223.81,2,Pinus_contorta,5,1655,9.2,5.68,16.0,0,1
3027,523183.85,5447283.74,2,Pinus_contorta,5,1655,7.5,6.16,24.0,2,3
3028,523174.98,5447251.99,2,Pinus_contorta,5,1655,9.2,5.68,16.6,0,2
3029,523182.0,5447196.83,2,Pinus_contorta,5,1655,9.5,5.71,31.8,0,3
3030,523162.95,5447215.88,2,Pinus_contorta,5,1660,8.9,6.33,20.9,0,1
3031,523185.17,5447209.53,2,Pinus_contorta,5,1655,9.5,5.71,29.7,0,3
3032,523178.82,5447228.97,2,Pinus_contorta,8,1655,9.2,5.68,16.9,0,1
3033,523169.82,5447282.29,2,Pinus_contorta,10,1659,7.3,3.65,29.7,2,3
3034,523178.75,5447275.41,2,Pinus_contorta,10,1655,8.1,3.67,26.9,2,3
3035,523182.86,5447230.83,2,Pinus_contorta,10,1655,9.2,5.68,16.0,0,1
3036,523173.33,5447229.24,2,Pinus_contorta,10,1655,9.2,5.68,18.0,0,1
3037,523164.6,5447229.44,2,Pinus_contorta,10,1661,8.4,6.27,20.0,0,1
3038,523166.98,5447235.79,2,Pinus_contorta,10,1661,8.4,6.27,19.1,0,2
3039,523173.93,5447222.89,2,Pinus_contorta,15,1655,9.2,5.68,18.2,0,1
3040,523187.29,5447265.35,2,Pinus_contorta,15,1655,8.1,3.67,13.3,0,2
3041,523169.82,5447266.15,2,Pinus_contorta,15,1659,7.3,3.65,30.9,0,3
3042,523178.56,5447226.46,2,Pinus_contorta,15,1655,9.2,5.68,17.1,0,1
3043,523190.99,5447267.07,2,Pinus_contorta,15,1651,8.5,3.65,12.6,0,2
3044,523187.55,5447222.36,2,Pinus_contorta,15,1655,9.2,5.68,27.7,0,3
3045,523175.38,5447258.61,2,Pinus_contorta,5,1655,8.1,3.67,16.4,0,2
3046,523108.9,5447277.59,2,Pinus_contorta,15,1672,10.0,5.36,52.5,2,4
3047,523105.2,5447282.15,2,Pinus_contorta,15,1672,10.0,5.36,50.9,2,4
3048,523110.65,5447271.75,2,Pinus_contorta,15,1666,8.6,4.92,53.7,2,4
3049,523110.39,5447269.24,2,Pinus_contorta,15,1666,8.6,4.92,53.7,2,4
3050,523131.92,5447283.15,2,Pinus_contorta,15,1661,7.3,2.1,44.8,2,3
3051,523120.55,5447282.95,2,Pinus_contorta,15,1665,9.0,2.32,49.3,2,4
3052,523135.66,5447252.7,2,Pinus_contorta,15,1662,6.9,3.78,46.0,2,4
3053,523132.91,5447246.04,2,Pinus_contorta,15,1665,6.2,5.96,47.6,2,4
3054,523142.44,5447247.63,2,Pinus_contorta,15,1665,6.2,5.96,43.6,2,4
3055,523133.18,5447241.34,2,Pinus_contorta,15,1665,6.2,5.96,47.6,2,4
3056,523179.15,5447252.79,2,Pinus_contorta,15,1655,8.1,3.67,15.7,0,2
3057,523113.43,5447253.76,2,Pinus_contorta,15,1666,8.6,4.92,54.6,2,4
3058,523110.69,5447247.1,2,Pinus_contorta,15,1667,7.2,4.51,56.2,2,4
3059,523120.21,5447248.68,2,Pinus_contorta,22,1667,7.2,4.51,52.5,2,4
3060,523110.95,5447242.4,2,Pinus_contorta,22,1667,7.2,4.51,56.6,2,4
3061,523139.33,5447239.16,2,Pinus_contorta,22,1665,6.2,5.96,45.6,0,4
3062,523172.8,5447253.84,2,Pinus_contorta,22,1655,8.1,3.67,17.1,0,2
3063,523140.12,5447277.52,2,Pinus_contorta,22,1662,6.9,3.78,41.9,2,3
3064,523147.8,5447274.88,2,Pinus_contorta,51,1662,6.9,3.78,39.1,2,3
3065,523145.68,5447266.48,2,Pinus_contorta,51,1662,6.9,3.78,40.7,2,3
3066,523152.76,5447282.02,2,Pinus_contorta,10,1659,7.3,3.65,36.6,2,3
3067,523150.71,5447271.04,2,Pinus_contorta,10,1659,7.3,3.65,38.3,2,3
3068,523191.06,5447278.45,2,Pinus_contorta,10,1651,8.5,3.65,11.9,2,2
3069,523137.21,5447267.01,2,Pinus_contorta,10,1662,6.9,3.78,44.0,2,3
3070,523132.91,5447261.91,2,Pinus_contorta,10,1662,6.9,3.78,46.0,2,4
3071,523344.95,5445882.8,1,Larix,60,1726,14.5,6.14,50.1,0,3
3072,523275.22,5445908.5,1,Larix,15,1745,4.9,5.73,22.4,2,3
3073,523281.65,5445892.78,1,Larix,15,1744,6.9,6.08,24.0,2,3
3074,523271.2,5445852.04,1,Larix,9,1744,7.5,6.16,11.2,2,2
3075,523254.59,5445897.65,1,Larix,10,1744,5.7,5.89,13.0,2,3
3076,523242.2,5445945.12,1,Larix,20,1741,6.1,5.96,22.4,2,3
3077,523243.61,5445942.18,1,Larix,32,1741,6.1,5.96,21.6,2,3
3078,523258.77,5445889.1,1,Larix,44,1747,2.4,5.01,15.1,2,3
3079,523249.21,5445896.01,1,Larix,19,1744,5.7,5.89,11.0,2,3
3080,523311.39,5445838.14,1,Larix,16,1736,13.3,6.05,36.6,0,3
3081,523312.4,5445763.58,1,Larix,16,1725,14.3,5.44,23.2,0,2
3082,523303.64,5445763.29,1,Larix,29,1725,14.3,5.44,21.1,0,2
3083,523378.33,5445753.72,1,Larix,21,1704,17.8,4.16,68.8,0,4
3084,523361.29,5445760.07,1,Larix,13,1704,17.8,4.16,61.5,0,3
3085,523366.82,5445758.24,1,Larix,25,1704,17.8,4.16,63.9,0,4
3086,523338.8,5445759.75,1,Larix,10,1712,12.8,3.88,52.5,0,3
3087,523259.98,5445854.63,1,Larix,24,1744,7.5,6.16,8.8,2,2
3088,523240.96,5445800.49,1,Larix,30,1744,5.3,4.71,10.2,0,3
3089,523240.83,5445829.52,1,Larix,30,1745,4.4,5.62,4.5,2,2
3090,523248.34,5445756.07,1,Larix,14,1743,5.4,5.83,17.9,1,3
3091,523277.92,5445753.9,1,Larix,16,1740,8.2,5.56,16.2,0,2
3092,523241.25,5445861.4,1,Larix,22,1746,2.0,4.82,8.1,2,3
3093,523240.88,5445791.92,1,Larix,54,1744,5.3,4.71,11.0,1,3
3094,523259.27,5445754.48,1,Larix,15,1740,8.2,5.56,22.4,0,3
3095,523267.68,5445752.47,1,Larix,20,1740,8.2,5.56,25.6,0,3
3096,523262.15,5445754.09,1,Larix,11,1740,8.2,5.56,23.2,0,3
3097,523246.04,5445810.76,1,Larix,16,1745,4.4,5.62,11.4,0,3
3098,523242.92,5445946.99,1,Larix,38,1741,6.1,5.96,23.2,2,3
3099,523244.48,5445808.22,1,Larix,50,1745,4.4,5.62,11.0,0,3
3100,523317.58,5445770.6,1,Larix,13,1726,13.1,4.34,23.8,0,2
3101,523239.85,5445916.01,1,Larix,48,1744,5.7,5.89,11.4,2,3
3102,523306.05,5445791.82,1,Larix,18,1726,13.1,4.34,20.5,0,2
3103,523247.07,5445843.09,1,Larix,20,1746,2.0,4.82,5.8,2,2
3104,523242.73,5445840.23,1,Larix,20,1746,2.0,4.82,4.9,2,2
3105,523407.65,5445753.82,1,Larix,23,1678,20.3,3.93,80.6,1,4
3106,523241.75,5445824.97,1,Larix,15,1745,4.4,5.62,8.5,2,3
3107,523256.04,5445843.28,1,Larix,28,1746,2.0,4.82,7.9,0,2
3108,523324.52,5445793.54,1,Larix,32,1720,13.6,5.38,24.3,0,2
3109,523284.19,5445811.71,1,Larix,21,1735,11.8,5.01,14.6,0,2
3110,523247.28,5445855.18,1,Larix,16,1746,2.0,4.82,10.6,2,4
3111,523248.42,5445782.11,1,Larix,18,1744,5.3,4.71,8.1,1,2
3112,523248.42,5445782.11,1,Larix,10,1744,5.3,4.71,8.1,1,2
3113,523347.0,5445827.4,1,Larix,16,1716,16.3,5.17,51.3,0,4
3114,523252.31,5445811.0,1,Larix,16,1745,4.4,5.62,13.8,0,3
3115,523354.2,5445782.32,1,Larix,29,1713,14.8,5.25,57.0,0,4
3116,523246.07,5445859.18,1,Larix,21,1746,2.0,4.82,9.8,2,4
3117,523246.54,5445945.94,1,Larix,13,1741,6.1,5.96,23.6,2,3
3118,523246.6,5445852.11,1,Larix,25,1746,2.0,4.82,5.6,2,2
3119,523250.3,5445858.76,1,Larix,10,1746,2.0,4.82,11.8,2,4
3120,523253.29,5445876.01,1,Larix,24,1746,2.6,5.11,12.6,2,4
3121,523242.92,5445783.9,1,Larix,30,1744,5.3,4.71,12.6,1,3
3122,523272.95,5445779.78,1,Larix,30,1741,9.1,4.97,13.7,0,2
3123,523243.84,5445883.44,1,Larix,14,1746,2.6,5.11,9.0,2,3
3124,523247.81,5445879.37,1,Larix,16,1746,2.6,5.11,10.6,2,4
3125,523244.69,5445945.09,1,Larix,22,1741,6.1,5.96,22.8,2,3
3126,523239.98,5445846.08,1,Larix,54,1746,2.0,4.82,4.3,2,2
3127,523324.75,5445767.92,1,Larix,15,1717,12.4,3.9,25.6,0,2
3128,523256.97,5445840.74,1,Larix,20,1746,2.0,4.82,8.1,0,2
3129,523258.34,5445758.45,1,Larix,11,1740,8.2,5.56,21.2,0,3
3130,523240.4,5445872.78,1,Larix,16,1746,2.6,5.11,7.7,2,3
3131,523247.02,5445820.76,1,Larix,38,1745,4.4,5.62,11.0,0,3
3132,523247.81,5445858.2,1,Larix,50,1746,2.0,4.82,10.6,2,4
3133,523243.95,5445757.58,1,Larix,13,1743,5.4,5.83,16.3,1,3
3134,523242.89,5445854.05,1,Larix,48,1746,2.0,4.82,4.7,2,2
3135,523240.62,5445753.21,1,Larix,18,1743,5.4,5.83,16.3,1,3
3136,523242.04,5445753.08,1,Larix,20,1743,5.4,5.83,16.7,1,3
3137,523248.9,5445764.51,1,Larix,20,1743,5.4,5.83,16.7,1,3
3138,523242.1,5445832.19,1,Larix,23,1746,2.0,4.82,4.7,2,2
3139,523272.47,5445860.37,1,Larix,15,1744,7.5,6.16,20.8,2,4
3140,523243.79,5445877.67,1,Larix,28,1746,2.6,5.11,9.0,2,3
3141,523240.46,5445834.92,1,Larix,32,1746,2.0,4.82,4.3,2,2
3142,523263.74,5445870.0,1,Larix,21,1747,2.4,5.01,17.1,2,4
3143,523252.31,5445822.27,1,Larix,16,1745,4.4,5.62,13.0,0,3
3144,523244.16,5445778.38,1,Larix,18,1744,5.3,4.71,13.4,1,3
3145,523244.32,5445944.06,1,Larix,10,1741,6.1,5.96,22.4,2,3
3146,523243.58,5445780.54,1,Larix,60,1744,5.3,4.71,13.0,1,3
3147,523241.17,5445759.88,1,Larix,15,1743,5.4,5.83,14.7,1,3
3148,523252.92,5445828.65,1,Larix,15,1745,4.4,5.62,7.2,0,2
3149,523248.95,5445881.19,1,Larix,9,1746,2.6,5.11,11.0,2,4
3150,523253.82,5445852.27,1,Larix,19,1746,2.0,4.82,7.2,2,2
3151,523241.44,5445945.62,1,Larix,60,1741,6.1,5.96,22.4,2,3
3152,523274.24,5445755.86,1,Larix,15,1740,8.2,5.56,27.7,0,3
3153,523245.27,5445788.85,1,Larix,15,1744,5.3,4.71,7.2,1,2
3154,523243.0,5445766.31,1,Larix,9,1743,5.4,5.83,14.2,1,3
3155,523004.26,5447256.38,2,Larix,10,1690,8.4,2.49,8.3,0,1
3156,523005.19,5447240.31,2,Larix,20,1691,5.6,5.87,9.7,0,1
3157,522997.61,5447247.31,2,Larix,32,1691,5.6,5.87,7.6,0,1
3158,522999.99,5447253.66,2,Larix,44,1690,8.4,2.49,7.6,0,1
3159,523068.46,5447271.56,2,Larix,19,1681,6.5,6.01,37.0,2,3
3160,522999.64,5447260.37,2,Larix,16,1690,8.4,2.49,7.0,0,1
3161,523012.6,5447257.67,2,Larix,16,1686,6.8,2.23,9.9,0,1
3162,523010.25,5447264.12,2,Larix,29,1686,6.8,2.23,8.8,0,1
3163,523019.17,5447280.21,2,Larix,21,1686,6.8,2.23,9.4,0,1
3164,523019.69,5447277.87,2,Larix,13,1686,6.8,2.23,9.7,0,1
3165,522996.92,5447227.39,2,Larix,25,1691,5.6,5.87,9.2,0,1
3166,522999.56,5447275.08,2,Larix,10,1690,8.4,2.49,5.6,0,1
3167,523052.97,5447115.65,2,Larix,24,1676,3.3,5.33,16.6,0,1
3168,523011.25,5447126.2,2,Larix,30,1676,6.5,5.32,22.0,0,3
3169,523008.69,5447134.05,2,Larix,30,1683,7.7,4.81,23.2,0,3
3170,523028.21,5447090.13,2,Larix,14,1675,1.2,3.21,8.8,0,2
3171,523018.22,5447119.17,2,Larix,16,1676,6.5,5.32,22.8,1,3
3172,523024.17,5447097.01,2,Larix,22,1676,6.5,5.32,9.2,1,2
3173,523034.36,5447087.22,2,Larix,54,1675,0.7,2.45,9.4,0,2
3174,523000.95,5447126.91,2,Larix,15,1678,8.0,2.97,10.6,0,1
3175,523006.51,5447105.48,2,Larix,20,1678,8.0,2.97,8.8,2,2
3176,523001.84,5447118.96,2,Larix,11,1678,8.0,2.97,9.4,2,1
3177,523026.68,5447140.01,2,Larix,16,1682,8.1,6.23,30.1,0,3
3178,523013.92,5447109.05,2,Larix,38,1676,6.5,5.32,10.6,2,2
3179,523017.69,5447091.98,2,Larix,50,1675,1.2,3.21,7.4,0,2
3180,523000.29,5447095.76,2,Larix,13,1674,3.0,0.45,7.0,2,2
3181,523078.78,5447266.28,2,Larix,20,1677,8.4,5.58,41.9,2,3
3182,523048.62,5447213.77,2,Larix,20,1686,6.6,6.04,37.9,0,3
3183,523016.17,5447196.76,2,Larix,23,1688,5.2,5.8,25.2,2,3
3184,523037.97,5447217.54,2,Larix,15,1686,6.6,6.04,33.4,0,3
3185,523033.8,5447213.05,2,Larix,28,1686,6.6,6.04,32.2,0,3
3186,523044.27,5447226.13,2,Larix,32,1685,6.6,6.03,34.6,0,3
3187,523041.06,5447226.87,2,Larix,21,1685,6.6,6.03,33.0,0,3
3188,523011.63,5447233.88,2,Larix,16,1689,5.3,5.81,20.8,0,3
3189,523045.17,5447238.71,2,Larix,18,1685,6.6,6.03,33.0,0,3
3190,523038.75,5447239.24,2,Larix,10,1685,6.6,6.03,30.5,0,3
3191,523061.5,5447244.28,2,Larix,16,1681,7.4,5.46,38.3,0,3
3192,523067.99,5447251.56,2,Larix,16,1681,7.4,5.46,39.9,0,4
3193,523040.28,5447255.44,2,Larix,29,1683,6.3,2.11,28.9,0,3
3194,523057.47,5447233.89,2,Larix,21,1681,7.4,5.46,38.3,0,3
3195,523050.75,5447259.41,2,Larix,13,1681,6.5,6.01,32.2,0,3
3196,523053.7,5447248.71,2,Larix,25,1681,7.4,5.46,34.6,0,3
3197,523068.45,5447257.97,2,Larix,10,1681,6.5,6.01,39.1,0,4
3198,523091.04,5447261.41,2,Larix,24,1672,10.0,5.36,47.2,2,4
3199,523074.81,5447281.08,2,Larix,30,1677,8.4,5.58,38.7,2,3
3200,523073.89,5447283.46,2,Larix,30,1676,8.2,2.27,38.3,2,3
3201,523086.43,5447276.64,2,Larix,14,1677,8.4,5.58,44.0,2,3
3202,523098.04,5447273.03,2,Larix,16,1672,10.0,5.36,48.9,2,4
3203,523097.25,5447268.86,2,Larix,22,1672,10.0,5.36,48.9,2,4
3204,523040.14,5447271.29,2,Larix,20,1683,6.3,2.11,26.5,0,3
3205,523034.95,5447262.24,2,Larix,11,1683,6.3,2.11,14.2,0,1
3206,523041.6,5447245.56,2,Larix,16,1685,6.6,6.03,30.5,0,3
