"treeID","stemID","dbh","genus","species","family"
22044,22044,5.5,"Asimina","triloba","Annonaceae"
22045,22045,3.2,"Asimina","triloba","Annonaceae"
22046,22046,2.2,"Asimina","triloba","Annonaceae"
22047,22047,2.4,"Asimina","triloba","Annonaceae"
22048,22048,1.1,"Asimina","triloba","Annonaceae"
22049,22049,9.3,"Nyssa","sylvatica","Nyssaceae"
22050,22050,4.3,"Asimina","triloba","Annonaceae"
22051,22051,3.1,"Asimina","triloba","Annonaceae"
22052,22052,47,"Nyssa","sylvatica","Nyssaceae"
22053,22053,1.5,"Asimina","triloba","Annonaceae"
22054,22054,2.9,"Asimina","triloba","Annonaceae"
22055,22055,1,"Asimina","triloba","Annonaceae"
22056,22056,7.5,"Asimina","triloba","Annonaceae"
22057,22057,6.6,"Asimina","triloba","Annonaceae"
22058,22058,1.4,"Asimina","triloba","Annonaceae"
22059,22059,1.6,"Asimina","triloba","Annonaceae"
22060,22060,1.5,"Asimina","triloba","Annonaceae"
22061,22061,2.5,"Asimina","triloba","Annonaceae"
22061,35213,1.5,"Asimina","triloba","Annonaceae"
22062,22062,1.1,"Asimina","triloba","Annonaceae"
22063,22063,17.4,"Fagus","grandifolia","Fagaceae"
22064,22064,50.4,"Quercus","rubra","Fagaceae"
22065,22065,6.6,"Cornus","florida","Cornaceae"
22066,22066,2.4,"Asimina","triloba","Annonaceae"
22067,22067,3.1,"Asimina","triloba","Annonaceae"
22067,35214,1.4,"Asimina","triloba","Annonaceae"
22067,37962,1.2,"Asimina","triloba","Annonaceae"
22068,22068,1,"Asimina","triloba","Annonaceae"
22069,22069,2.5,"Asimina","triloba","Annonaceae"
22070,22070,1.7,"Asimina","triloba","Annonaceae"
22071,22071,2.4,"Asimina","triloba","Annonaceae"
22072,22072,2.5,"Asimina","triloba","Annonaceae"
22073,22073,3.5,"Asimina","triloba","Annonaceae"
22073,35215,2,"Asimina","triloba","Annonaceae"
22074,22074,2.4,"Asimina","triloba","Annonaceae"
22075,22075,2,"Asimina","triloba","Annonaceae"
22075,35216,1.3,"Asimina","triloba","Annonaceae"
22076,22076,1.4,"Asimina","triloba","Annonaceae"
22077,22077,1.9,"Asimina","triloba","Annonaceae"
22078,22078,1.4,"Asimina","triloba","Annonaceae"
22078,35217,1.4,"Asimina","triloba","Annonaceae"
22079,22079,1.1,"Asimina","triloba","Annonaceae"
22080,22080,14.5,"Cercis","canadensis","Fabaceae"
22081,22081,1.6,"Asimina","triloba","Annonaceae"
22081,35218,1.5,"Asimina","triloba","Annonaceae"
22081,37963,1,"Asimina","triloba","Annonaceae"
22082,22082,1.1,"Asimina","triloba","Annonaceae"
22083,22083,1.8,"Asimina","triloba","Annonaceae"
22083,35219,1.1,"Asimina","triloba","Annonaceae"
22084,22084,1.5,"Asimina","triloba","Annonaceae"
22085,22085,1.1,"Asimina","triloba","Annonaceae"
22085,35220,1,"Asimina","triloba","Annonaceae"
22086,22086,2.6,"Asimina","triloba","Annonaceae"
22086,35221,1.2,"Asimina","triloba","Annonaceae"
22087,22087,4.8,"Asimina","triloba","Annonaceae"
22087,35222,1.2,"Asimina","triloba","Annonaceae"
22088,22088,1.1,"Asimina","triloba","Annonaceae"
22089,22089,2.4,"Asimina","triloba","Annonaceae"
22089,35223,1.2,"Asimina","triloba","Annonaceae"
22089,37964,1.9,"Asimina","triloba","Annonaceae"
22090,22090,1.6,"Asimina","triloba","Annonaceae"
22091,22091,5,"Asimina","triloba","Annonaceae"
22092,22092,1.6,"Asimina","triloba","Annonaceae"
22093,22093,2,"Asimina","triloba","Annonaceae"
22093,35224,1.1,"Asimina","triloba","Annonaceae"
22094,22094,2.8,"Asimina","triloba","Annonaceae"
22094,35225,1.4,"Asimina","triloba","Annonaceae"
22094,37965,1.1,"Asimina","triloba","Annonaceae"
22095,22095,4.9,"Asimina","triloba","Annonaceae"
22095,35226,4.7,"Asimina","triloba","Annonaceae"
22095,37966,1.4,"Asimina","triloba","Annonaceae"
22095,38975,1.7,"Asimina","triloba","Annonaceae"
22096,22096,2.1,"Asimina","triloba","Annonaceae"
22097,22097,12.7,"Cercis","canadensis","Fabaceae"
22098,22098,23,"Carya","cordiformis","Juglandaceae"
22099,22099,1.5,"Asimina","triloba","Annonaceae"
22100,22100,1,"Asimina","triloba","Annonaceae"
22101,22101,1.6,"Asimina","triloba","Annonaceae"
22101,35227,1.1,"Asimina","triloba","Annonaceae"
22102,22102,2.3,"Asimina","triloba","Annonaceae"
22102,35228,1.6,"Asimina","triloba","Annonaceae"
22103,22103,5.7,"Asimina","triloba","Annonaceae"
22103,35229,1.6,"Asimina","triloba","Annonaceae"
22104,22104,1.1,"Asimina","triloba","Annonaceae"
22105,22105,2.4,"Asimina","triloba","Annonaceae"
22106,22106,1.3,"Asimina","triloba","Annonaceae"
22107,22107,6.2,"Asimina","triloba","Annonaceae"
22108,22108,1,"Asimina","triloba","Annonaceae"
22109,22109,4,"Asimina","triloba","Annonaceae"
22110,22110,1.3,"Asimina","triloba","Annonaceae"
22111,22111,2.4,"Asimina","triloba","Annonaceae"
22111,35230,1.1,"Asimina","triloba","Annonaceae"
22112,22112,2.3,"Asimina","triloba","Annonaceae"
22113,22113,4.4,"Asimina","triloba","Annonaceae"
22114,22114,2.3,"Asimina","triloba","Annonaceae"
22115,22115,4.6,"Asimina","triloba","Annonaceae"
22116,22116,1.1,"Asimina","triloba","Annonaceae"
22117,22117,2.8,"Asimina","triloba","Annonaceae"
22118,22118,1.9,"Asimina","triloba","Annonaceae"
22119,22119,6.3,"Asimina","triloba","Annonaceae"
22120,22120,1.7,"Asimina","triloba","Annonaceae"
22121,22121,1.6,"Asimina","triloba","Annonaceae"
22122,22122,4.8,"Asimina","triloba","Annonaceae"
22123,22123,2,"Asimina","triloba","Annonaceae"
22125,22125,3.5,"Asimina","triloba","Annonaceae"
22126,22126,11.2,"Cercis","canadensis","Fabaceae"
22127,22127,2,"Asimina","triloba","Annonaceae"
22128,22128,2.5,"Asimina","triloba","Annonaceae"
22128,35232,1,"Asimina","triloba","Annonaceae"
22129,22129,1.4,"Asimina","triloba","Annonaceae"
22129,35233,1.1,"Asimina","triloba","Annonaceae"
22130,22130,1.4,"Asimina","triloba","Annonaceae"
22131,22131,1.4,"Asimina","triloba","Annonaceae"
22132,22132,2.4,"Asimina","triloba","Annonaceae"
22134,22134,2.6,"Asimina","triloba","Annonaceae"
22135,22135,2,"Asimina","triloba","Annonaceae"
22135,35234,1.1,"Asimina","triloba","Annonaceae"
22136,22136,1.2,"Asimina","triloba","Annonaceae"
22137,22137,12,"Cercis","canadensis","Fabaceae"
22138,22138,2.4,"Asimina","triloba","Annonaceae"
22138,35235,1.5,"Asimina","triloba","Annonaceae"
22139,22139,1.2,"Asimina","triloba","Annonaceae"
22141,22141,2.7,"Asimina","triloba","Annonaceae"
22142,22142,3.8,"Asimina","triloba","Annonaceae"
22143,22143,1.8,"Asimina","triloba","Annonaceae"
22144,22144,3.1,"Asimina","triloba","Annonaceae"
22146,22146,3.7,"Asimina","triloba","Annonaceae"
22146,35236,1.9,"Asimina","triloba","Annonaceae"
22147,22147,1.6,"Asimina","triloba","Annonaceae"
22148,22148,1,"Asimina","triloba","Annonaceae"
22149,22149,1.2,"Asimina","triloba","Annonaceae"
22150,22150,2.3,"Asimina","triloba","Annonaceae"
22151,22151,1.9,"Asimina","triloba","Annonaceae"
22152,22152,3.3,"Asimina","triloba","Annonaceae"
22153,22153,1.3,"Asimina","triloba","Annonaceae"
22154,22154,32.8,"Quercus","rubra","Fagaceae"
22155,22155,5.4,"Carya","cordiformis","Juglandaceae"
22156,22156,63,"Liriodendron","tulipifera","Magnoliaceae"
22157,22157,8.7,"Nyssa","sylvatica","Nyssaceae"
22158,22158,5.8,"Cornus","florida","Cornaceae"
22159,22159,3.2,"Asimina","triloba","Annonaceae"
22160,22160,1,"Asimina","triloba","Annonaceae"
22161,22161,10.5,"Nyssa","sylvatica","Nyssaceae"
22162,22162,5.3,"Cornus","florida","Cornaceae"
22163,22163,34.2,"Quercus","alba","Fagaceae"
22164,22164,5.9,"Cornus","florida","Cornaceae"
22165,22165,39,"Quercus","rubra","Fagaceae"
22166,22166,30.9,"Quercus","velutina","Fagaceae"
22167,22167,7.2,"Carya","tomentosa","Juglandaceae"
22168,22168,18.6,"Amelanchier","arborea","Rosaceae"
22169,22169,6.3,"Cornus","florida","Cornaceae"
22169,35237,3.8,"Cornus","florida","Cornaceae"
22170,22170,9.3,"Carya","glabra","Juglandaceae"
22171,22171,18.6,"Carya","glabra","Juglandaceae"
22172,22172,18,"Quercus","velutina","Fagaceae"
22173,22173,9.7,"Cornus","florida","Cornaceae"
22174,22174,23.9,"Acer","rubrum","Sapindaceae"
22175,22175,18,"Carya","glabra","Juglandaceae"
22176,22176,3.6,"Cornus","florida","Cornaceae"
22177,22177,31,"Liriodendron","tulipifera","Magnoliaceae"
22178,22178,16,"Carya","glabra","Juglandaceae"
22179,22179,20.1,"Carya","glabra","Juglandaceae"
22180,22180,13.4,"Carya","glabra","Juglandaceae"
22181,22181,4.6,"Carya","glabra","Juglandaceae"
22182,22182,3,"Carya","glabra","Juglandaceae"
22183,22183,6.7,"Carya","glabra","Juglandaceae"
22184,22184,5.7,"Carya","glabra","Juglandaceae"
22185,22185,5.3,"Cornus","florida","Cornaceae"
22186,22186,5.3,"Carya","glabra","Juglandaceae"
22187,22187,18.9,"Carya","glabra","Juglandaceae"
22188,22188,4.4,"Cornus","florida","Cornaceae"
22189,22189,6.2,"Carya","glabra","Juglandaceae"
22190,22190,5.1,"Carya","glabra","Juglandaceae"
22191,22191,19.8,"Carya","tomentosa","Juglandaceae"
22192,22192,3.5,"Carya","glabra","Juglandaceae"
22193,22193,5.6,"Carya","glabra","Juglandaceae"
22194,22194,8.1,"Nyssa","sylvatica","Nyssaceae"
22195,22195,4.6,"Nyssa","sylvatica","Nyssaceae"
22196,22196,5.9,"Cercis","canadensis","Fabaceae"
22197,22197,29.9,"Quercus","alba","Fagaceae"
22198,22198,5.7,"Amelanchier","arborea","Rosaceae"
22199,22199,21.1,"Carya","ovalis","Juglandaceae"
22200,22200,8,"Acer","rubrum","Sapindaceae"
22201,22201,46.3,"Quercus","alba","Fagaceae"
22203,22203,47,"Quercus","alba","Fagaceae"
22204,22204,24.4,"Pinus","strobus","Pinaceae"
22205,22205,66.4,"Quercus","alba","Fagaceae"
22206,22206,19.5,"Carya","tomentosa","Juglandaceae"
22207,22207,11.9,"Nyssa","sylvatica","Nyssaceae"
22208,22208,28.5,"Quercus","alba","Fagaceae"
22209,22209,10.1,"Carya","glabra","Juglandaceae"
22210,22210,15.3,"Liriodendron","tulipifera","Magnoliaceae"
22211,22211,15.9,"Liriodendron","tulipifera","Magnoliaceae"
22212,22212,16.1,"Carya","glabra","Juglandaceae"
22213,22213,6.5,"Nyssa","sylvatica","Nyssaceae"
22214,22214,19.2,"Carya","tomentosa","Juglandaceae"
22215,22215,24,"Carya","glabra","Juglandaceae"
22216,22216,24.5,"Carya","glabra","Juglandaceae"
22216,35238,21.5,"Carya","glabra","Juglandaceae"
22217,22217,4.6,"Carya","tomentosa","Juglandaceae"
22218,22218,7.9,"Quercus","prinus","Fagaceae"
22219,22219,3.8,"Fraxinus","americana","Oleaceae"
22220,22220,4.9,"Carya","glabra","Juglandaceae"
22221,22221,2.9,"Carya","glabra","Juglandaceae"
22222,22222,21.9,"Carya","glabra","Juglandaceae"
22223,22223,32.5,"Quercus","prinus","Fagaceae"
22224,22224,9.9,"Quercus","prinus","Fagaceae"
22225,22225,19.9,"Carya","glabra","Juglandaceae"
22225,35239,12.5,"Carya","glabra","Juglandaceae"
22226,22226,4.5,"Diospyros","virginiana","Ebenaceae"
22227,22227,43.2,"Quercus","alba","Fagaceae"
22228,22228,36.7,"Quercus","alba","Fagaceae"
22229,22229,16.3,"Carya","ovalis","Juglandaceae"
22230,22230,51,"Quercus","velutina","Fagaceae"
22231,22231,6.7,"Quercus","prinus","Fagaceae"
22232,22232,7.4,"Sassafras","albidum","Lauraceae"
22233,22233,49.1,"Quercus","alba","Fagaceae"
22234,22234,50,"Quercus","velutina","Fagaceae"
22234,35240,43.2,"Quercus","velutina","Fagaceae"
22235,22235,4.8,"Amelanchier","arborea","Rosaceae"
22236,22236,7,"Nyssa","sylvatica","Nyssaceae"
22237,22237,23.7,"Liriodendron","tulipifera","Magnoliaceae"
22238,22238,6.2,"Carya","glabra","Juglandaceae"
22239,22239,43.9,"Quercus","velutina","Fagaceae"
22240,22240,13.2,"Nyssa","sylvatica","Nyssaceae"
22241,22241,3.7,"Fraxinus","americana","Oleaceae"
22242,22242,7,"Quercus","prinus","Fagaceae"
22243,22243,29.4,"Nyssa","sylvatica","Nyssaceae"
22244,22244,10.1,"Quercus","alba","Fagaceae"
22245,22245,8,"Nyssa","sylvatica","Nyssaceae"
22246,22246,4.4,"Carya","tomentosa","Juglandaceae"
22246,35241,3.3,"Carya","tomentosa","Juglandaceae"
22247,22247,46,"Quercus","prinus","Fagaceae"
22248,22248,5,"Carya","ovalis","Juglandaceae"
22249,22249,2.8,"Carya","glabra","Juglandaceae"
22250,22250,4.7,"Fraxinus","americana","Oleaceae"
22251,22251,51.5,"Quercus","prinus","Fagaceae"
22252,22252,58.4,"Quercus","prinus","Fagaceae"
22253,22253,6.2,"Carya","tomentosa","Juglandaceae"
22254,22254,2.8,"Carya","glabra","Juglandaceae"
22255,22255,19.4,"Carya","glabra","Juglandaceae"
22256,22256,14.8,"Fagus","grandifolia","Fagaceae"
22256,35242,4.7,"Fagus","grandifolia","Fagaceae"
22257,22257,10.7,"Carya","glabra","Juglandaceae"
22259,22259,12,"Quercus","rubra","Fagaceae"
22260,22260,49.8,"Carya","ovalis","Juglandaceae"
22261,22261,15,"Acer","rubrum","Sapindaceae"
22262,22262,13.7,"Nyssa","sylvatica","Nyssaceae"
22263,22263,42.3,"Pinus","virginiana","Pinaceae"
22264,22264,28.3,"Fagus","grandifolia","Fagaceae"
22265,22265,8.3,"Quercus","rubra","Fagaceae"
22267,22267,4,"Quercus","rubra","Fagaceae"
22268,22268,11.8,"Carya","glabra","Juglandaceae"
22269,22269,24.5,"Carya","glabra","Juglandaceae"
22270,22270,9,"Amelanchier","arborea","Rosaceae"
22270,35243,5.5,"Amelanchier","arborea","Rosaceae"
22271,22271,3.7,"Carya","glabra","Juglandaceae"
22272,22272,4,"Fraxinus","americana","Oleaceae"
22273,22273,30.5,"Carya","glabra","Juglandaceae"
22274,22274,7.9,"Quercus","rubra","Fagaceae"
22275,22275,50.6,"Carya","glabra","Juglandaceae"
22276,22276,5.2,"Fraxinus","americana","Oleaceae"
22277,22277,16.4,"Acer","rubrum","Sapindaceae"
22279,22279,3,"Amelanchier","arborea","Rosaceae"
22280,22280,14.9,"Quercus","prinus","Fagaceae"
22281,22281,3.8,"Carya","glabra","Juglandaceae"
22282,22282,7.1,"Amelanchier","arborea","Rosaceae"
22284,22284,21,"Quercus","prinus","Fagaceae"
22285,22285,8.1,"Sassafras","albidum","Lauraceae"
22286,22286,40.3,"Carya","glabra","Juglandaceae"
22287,22287,5.6,"Quercus","prinus","Fagaceae"
22288,22288,3.8,"Fraxinus","americana","Oleaceae"
22289,22289,56.5,"Quercus","michauxii","Fagaceae"
22289,35245,25.2,"Quercus","michauxii","Fagaceae"
22290,22290,6.2,"Nyssa","sylvatica","Nyssaceae"
22291,22291,68.8,"Quercus","velutina","Fagaceae"
22292,22292,2.7,"Nyssa","sylvatica","Nyssaceae"
22293,22293,5.4,"Nyssa","sylvatica","Nyssaceae"
22294,22294,5.3,"Nyssa","sylvatica","Nyssaceae"
22295,22295,7.1,"Acer","rubrum","Sapindaceae"
22296,22296,31.8,"Quercus","alba","Fagaceae"
22297,22297,19.9,"Nyssa","sylvatica","Nyssaceae"
22298,22298,8.1,"Nyssa","sylvatica","Nyssaceae"
22299,22299,4.5,"Nyssa","sylvatica","Nyssaceae"
22300,22300,45.1,"Carya","glabra","Juglandaceae"
22301,22301,12.5,"Quercus","prinus","Fagaceae"
22302,22302,5.2,"Nyssa","sylvatica","Nyssaceae"
22304,22304,2.8,"Cornus","florida","Cornaceae"
22305,22305,12.1,"Nyssa","sylvatica","Nyssaceae"
22306,22306,7.2,"Nyssa","sylvatica","Nyssaceae"
22307,22307,19.1,"Nyssa","sylvatica","Nyssaceae"
22308,22308,10.6,"Nyssa","sylvatica","Nyssaceae"
22309,22309,8.6,"Nyssa","sylvatica","Nyssaceae"
22310,22310,76.8,"Quercus","velutina","Fagaceae"
22311,22311,4.2,"Nyssa","sylvatica","Nyssaceae"
22312,22312,29,"Pinus","strobus","Pinaceae"
22313,22313,34.9,"Quercus","prinus","Fagaceae"
22314,22314,19.9,"Nyssa","sylvatica","Nyssaceae"
22315,22315,5,"Nyssa","sylvatica","Nyssaceae"
22316,22316,6.3,"Nyssa","sylvatica","Nyssaceae"
22317,22317,16.2,"Nyssa","sylvatica","Nyssaceae"
22318,22318,4.7,"Nyssa","sylvatica","Nyssaceae"
22319,22319,43,"Nyssa","sylvatica","Nyssaceae"
22320,22320,6.5,"Nyssa","sylvatica","Nyssaceae"
22322,22322,28.5,"Carya","glabra","Juglandaceae"
22324,22324,4.1,"Cornus","florida","Cornaceae"
22325,22325,7.2,"Nyssa","sylvatica","Nyssaceae"
22326,22326,4.2,"Nyssa","sylvatica","Nyssaceae"
22327,22327,5,"Nyssa","sylvatica","Nyssaceae"
22328,22328,5.4,"Quercus","alba","Fagaceae"
22329,22329,3.5,"Nyssa","sylvatica","Nyssaceae"
22330,22330,44.1,"Quercus","velutina","Fagaceae"
22331,22331,8.7,"Cercis","canadensis","Fabaceae"
22333,22333,19.5,"Fraxinus","americana","Oleaceae"
22334,22334,13,"Cercis","canadensis","Fabaceae"
22335,22335,29.7,"Fraxinus","americana","Oleaceae"
22336,22336,6.4,"Nyssa","sylvatica","Nyssaceae"
22339,22339,17.2,"Carya","glabra","Juglandaceae"
22340,22340,24.8,"Fraxinus","americana","Oleaceae"
22341,22341,58.7,"Quercus","velutina","Fagaceae"
22342,22342,16.3,"Quercus","alba","Fagaceae"
22343,22343,9.7,"Cercis","canadensis","Fabaceae"
22344,22344,48.5,"Juglans","nigra","Juglandaceae"
22345,22345,19,"Ulmus","rubra","Ulmaceae"
22346,22346,42.8,"Juglans","nigra","Juglandaceae"
22347,22347,8.5,"Cercis","canadensis","Fabaceae"
22348,22348,46,"Juglans","nigra","Juglandaceae"
22349,22349,4.3,"Celtis","occidentalis","Cannabaceae"
22350,22350,7.3,"Fraxinus","americana","Oleaceae"
22351,22351,11.6,"Ulmus","rubra","Ulmaceae"
22352,22352,21.1,"Carya","glabra","Juglandaceae"
22353,22353,67.6,"Juglans","nigra","Juglandaceae"
22354,22354,10,"Celtis","occidentalis","Cannabaceae"
22355,22355,7.2,"Carya","tomentosa","Juglandaceae"
22356,22356,13.2,"Liriodendron","tulipifera","Magnoliaceae"
22357,22357,42,"Liriodendron","tulipifera","Magnoliaceae"
22358,22358,7,"Celtis","occidentalis","Cannabaceae"
22360,22360,22.3,"Fraxinus","americana","Oleaceae"
22361,22361,14.2,"Carya","ovalis","Juglandaceae"
22362,22362,12.6,"Fraxinus","americana","Oleaceae"
22363,22363,64.2,"Quercus","velutina","Fagaceae"
22364,22364,12,"Ulmus","rubra","Ulmaceae"
22365,22365,12.8,"Ulmus","rubra","Ulmaceae"
22366,22366,4.7,"Cercis","canadensis","Fabaceae"
22367,22367,6.9,"Cercis","canadensis","Fabaceae"
22368,22368,10.2,"Fraxinus","americana","Oleaceae"
22369,22369,53.7,"Quercus","velutina","Fagaceae"
22370,22370,23.8,"Liriodendron","tulipifera","Magnoliaceae"
22371,22371,6.1,"Cercis","canadensis","Fabaceae"
22372,22372,23.6,"Liriodendron","tulipifera","Magnoliaceae"
22373,22373,43.7,"Quercus","velutina","Fagaceae"
22374,22374,3.8,"Cornus","florida","Cornaceae"
22375,22375,9.8,"Ulmus","rubra","Ulmaceae"
22376,22376,17.6,"Fraxinus","americana","Oleaceae"
22377,22377,3.4,"Cornus","florida","Cornaceae"
22378,22378,11.4,"Fagus","grandifolia","Fagaceae"
22379,22379,66.2,"Quercus","velutina","Fagaceae"
22380,22380,5.7,"Fagus","grandifolia","Fagaceae"
22381,22381,8.7,"Cornus","florida","Cornaceae"
22383,22383,12.1,"Fagus","grandifolia","Fagaceae"
22384,22384,32.9,"Liriodendron","tulipifera","Magnoliaceae"
22386,22386,6,"Cercis","canadensis","Fabaceae"
22388,22388,14.7,"Liriodendron","tulipifera","Magnoliaceae"
22389,22389,52.6,"Liriodendron","tulipifera","Magnoliaceae"
22390,22390,89.2,"Liriodendron","tulipifera","Magnoliaceae"
22394,22394,12.8,"Ulmus","americana","Ulmaceae"
22395,22395,11.7,"Acer","rubrum","Sapindaceae"
22396,22396,65.3,"Liriodendron","tulipifera","Magnoliaceae"
22397,22397,19.2,"Fagus","grandifolia","Fagaceae"
22398,22398,8.1,"Cornus","florida","Cornaceae"
22399,22399,7.3,"Fagus","grandifolia","Fagaceae"
22400,22400,55.2,"Liriodendron","tulipifera","Magnoliaceae"
22402,22402,41.6,"Pinus","pungens","Pinaceae"
22403,22403,7,"Cornus","florida","Cornaceae"
22404,22404,7.9,"Fraxinus","americana","Oleaceae"
22405,22405,4.3,"Cornus","florida","Cornaceae"
22406,22406,27.4,"Carya","glabra","Juglandaceae"
22406,35246,18.9,"Carya","glabra","Juglandaceae"
22406,37967,22,"Carya","glabra","Juglandaceae"
22407,22407,7.2,"Cornus","florida","Cornaceae"
22408,22408,6.6,"Cornus","florida","Cornaceae"
22410,22410,5.5,"Cornus","florida","Cornaceae"
22411,22411,12.4,"Fagus","grandifolia","Fagaceae"
22412,22412,17.7,"Fagus","grandifolia","Fagaceae"
22413,22413,15,"Fagus","grandifolia","Fagaceae"
22414,22414,4.7,"Fagus","grandifolia","Fagaceae"
22415,22415,11.8,"Fagus","grandifolia","Fagaceae"
22416,22416,12.4,"Fagus","grandifolia","Fagaceae"
22417,22417,89.3,"Liriodendron","tulipifera","Magnoliaceae"
22418,22418,40.1,"Fraxinus","americana","Oleaceae"
22420,22420,7.7,"Cornus","florida","Cornaceae"
22421,22421,12.3,"Fagus","grandifolia","Fagaceae"
22422,22422,41.2,"Liriodendron","tulipifera","Magnoliaceae"
22423,22423,69.1,"Liriodendron","tulipifera","Magnoliaceae"
22424,22424,8.7,"Cornus","florida","Cornaceae"
22425,22425,9,"Cornus","florida","Cornaceae"
22427,22427,10.1,"Cornus","florida","Cornaceae"
22428,22428,6.4,"Cornus","florida","Cornaceae"
22429,22429,25.4,"Robinia","pseudoacacia","Fabaceae"
22430,22430,8.7,"Cornus","florida","Cornaceae"
22431,22431,8.1,"Cornus","florida","Cornaceae"
22432,22432,36.8,"Carya","glabra","Juglandaceae"
22432,35247,31.6,"Carya","glabra","Juglandaceae"
22434,22434,45.8,"Liriodendron","tulipifera","Magnoliaceae"
22435,22435,10.8,"Fagus","grandifolia","Fagaceae"
22436,22436,62.5,"Liriodendron","tulipifera","Magnoliaceae"
22437,22437,39.5,"Fraxinus","americana","Oleaceae"
22438,22438,26.1,"Carya","tomentosa","Juglandaceae"
22439,22439,6,"Cornus","florida","Cornaceae"
22441,22441,5.8,"Fraxinus","americana","Oleaceae"
22442,22442,1.5,"Lindera","benzoin","Lauraceae"
22442,35248,1.2,"Lindera","benzoin","Lauraceae"
22442,37968,1,"Lindera","benzoin","Lauraceae"
22443,22443,2.7,"Lindera","benzoin","Lauraceae"
22443,35249,1.9,"Lindera","benzoin","Lauraceae"
22443,37969,1.7,"Lindera","benzoin","Lauraceae"
22443,38976,2.5,"Lindera","benzoin","Lauraceae"
22444,22444,1.7,"Lindera","benzoin","Lauraceae"
22444,35250,1.1,"Lindera","benzoin","Lauraceae"
22445,22445,1.2,"Lindera","benzoin","Lauraceae"
22446,22446,2.1,"Lindera","benzoin","Lauraceae"
22447,22447,1.2,"Lindera","benzoin","Lauraceae"
22448,22448,2.4,"Lindera","benzoin","Lauraceae"
22448,35251,1.9,"Lindera","benzoin","Lauraceae"
22448,37970,1.4,"Lindera","benzoin","Lauraceae"
22449,22449,2,"Lindera","benzoin","Lauraceae"
22450,22450,1.9,"Lindera","benzoin","Lauraceae"
22450,35252,1.1,"Lindera","benzoin","Lauraceae"
22451,22451,2.5,"Lindera","benzoin","Lauraceae"
22451,35253,1.4,"Lindera","benzoin","Lauraceae"
22452,22452,1.9,"Lindera","benzoin","Lauraceae"
22453,22453,24.4,"Robinia","pseudoacacia","Fabaceae"
22453,35254,5.3,"Robinia","pseudoacacia","Fabaceae"
22453,37971,3.9,"Robinia","pseudoacacia","Fabaceae"
22453,38977,2,"Robinia","pseudoacacia","Fabaceae"
22453,39434,1.8,"Robinia","pseudoacacia","Fabaceae"
22454,22454,2.1,"Lindera","benzoin","Lauraceae"
22455,22455,1.9,"Lindera","benzoin","Lauraceae"
22455,35255,1.2,"Lindera","benzoin","Lauraceae"
22455,37972,1.3,"Lindera","benzoin","Lauraceae"
22456,22456,1.1,"Lindera","benzoin","Lauraceae"
22457,22457,1.9,"Lindera","benzoin","Lauraceae"
22458,22458,1.8,"Robinia","pseudoacacia","Fabaceae"
22459,22459,1.5,"Lindera","benzoin","Lauraceae"
22459,22460,1.5,"Lindera","benzoin","Lauraceae"
22461,22461,1.1,"Lindera","benzoin","Lauraceae"
22463,22463,1.7,"Lindera","benzoin","Lauraceae"
22464,22464,1.2,"Lindera","benzoin","Lauraceae"
22465,22465,1.7,"Lindera","benzoin","Lauraceae"
22465,35256,1.6,"Lindera","benzoin","Lauraceae"
22465,37973,1.3,"Lindera","benzoin","Lauraceae"
22465,38978,1.2,"Lindera","benzoin","Lauraceae"
22466,22466,1.5,"Lindera","benzoin","Lauraceae"
22466,35257,1.1,"Lindera","benzoin","Lauraceae"
22467,22467,3.3,"Lindera","benzoin","Lauraceae"
22467,35258,1.5,"Lindera","benzoin","Lauraceae"
22468,22468,1.3,"Lindera","benzoin","Lauraceae"
22469,22469,3.4,"Lindera","benzoin","Lauraceae"
22469,35259,1.3,"Lindera","benzoin","Lauraceae"
22470,22470,1.8,"Lindera","benzoin","Lauraceae"
22471,22471,1.9,"Lindera","benzoin","Lauraceae"
22472,22472,2,"Lindera","benzoin","Lauraceae"
22472,35260,1.8,"Lindera","benzoin","Lauraceae"
22473,22473,1.3,"Lindera","benzoin","Lauraceae"
22474,22474,3.4,"Cercis","canadensis","Fabaceae"
22474,35261,2.7,"Cercis","canadensis","Fabaceae"
22475,22475,2.6,"Lindera","benzoin","Lauraceae"
22476,22476,1.3,"Lindera","benzoin","Lauraceae"
22476,35262,1.2,"Lindera","benzoin","Lauraceae"
22477,22477,1.8,"Lindera","benzoin","Lauraceae"
22478,22478,1.8,"Lindera","benzoin","Lauraceae"
22478,35263,1.3,"Lindera","benzoin","Lauraceae"
22479,22479,4.1,"Lindera","benzoin","Lauraceae"
22479,35264,1.9,"Lindera","benzoin","Lauraceae"
22479,37974,1.9,"Lindera","benzoin","Lauraceae"
22479,38979,1.6,"Lindera","benzoin","Lauraceae"
22479,39435,1.3,"Lindera","benzoin","Lauraceae"
22479,39698,1,"Lindera","benzoin","Lauraceae"
22480,22480,2.5,"Lindera","benzoin","Lauraceae"
22480,35265,2,"Lindera","benzoin","Lauraceae"
22480,37975,1.3,"Lindera","benzoin","Lauraceae"
22481,22481,1.2,"Lindera","benzoin","Lauraceae"
22482,22482,1.6,"Lindera","benzoin","Lauraceae"
22483,22483,2.2,"Lindera","benzoin","Lauraceae"
22483,35266,1.2,"Lindera","benzoin","Lauraceae"
22484,22484,1.5,"Lindera","benzoin","Lauraceae"
